time,timestamp,frontend_recommendationservice,cartservice_redis-cart,adservice_mysql,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,gateway_nats,checkoutservice_cartservice,frontend_adservice,checkoutservice_shippingservice,frontend_productcatalogservice,frontend_shippingservice,productcatalogservice_mysql,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice,frontend_currencyservice,checkoutservice_currencyservice,frontend_checkoutservice
2022-08-20 14:25:30.71340242 +0000 UTC m=+18181.067586434,1661005530,1.6861702127659572,0.41919999999999996,5.544,0.003,0.003185185185185185,0.0228,0.003,0.019107142857142857,0.0026,0.0031153846153846153,0.003,9.4824,0.003,0.0030789473684210526,0.003,0.0041736526946107785,0.003,0.2125
2022-08-20 14:26:30.67576198 +0000 UTC m=+18241.029945985,1661005590,2.1153846153846154,0.4354666666666666,4.872,0.003,0.0032372881355932207,0.0228,0.003,0.0185,0.002818181818181818,0.0030608899297423888,0.0031333333333333335,10.894666666666666,0.003,0.003,0.003,0.0035897435897435897,0.01,0.1375
2022-08-20 14:27:30.526896303 +0000 UTC m=+18300.881080308,1661005650,1.7045454545454546,0.39846666666666664,5.544,0.003,0.0033448275862068963,0.0228,0.003,0.01818181818181818,0.003,0.0031111111111111114,0.003,11.086266666666667,0.003,0.003029850746268657,0.003,0.0035476190476190477,0.0035714285714285713,0.125
2022-08-20 14:28:30.420274553 +0000 UTC m=+18360.774458565,1661005710,0.0175,0.6469333333333332,7.644,0.003,0.0031927710843373497,0.0228,0.003,0.019056603773584903,0.003,0.0030996441281138792,0.0029130434782608694,14.608266666666667,0.003,0.0030344827586206895,0.003,0.004627659574468085,0.004333333333333333,0.175
2022-08-20 14:29:30.342981256 +0000 UTC m=+18420.697165270,1661005770,0.019210526315789473,0.7972,8.82,0.0032222222222222222,0.0031359223300970874,0.0228,0.003,0.01797619047619048,0.003,0.0031044992743105952,0.003,17.9664,0.003,0.003031496062992126,0.003,0.006250000000000002,0.0175,0.2
2022-08-20 14:30:30.478184096 +0000 UTC m=+18480.832368118,1661005830,0.017366071428571432,0.6150666666666668,7.14,0.003,0.0031149425287356324,0.0228,0.003,0.01813559322033898,0.003,0.0030819964349376116,0.003,14.112933333333332,0.003,0.003037037037037037,0.0035,0.004941520467836257,0.004076923076923077,0.175
2022-08-20 14:31:30.345675595 +0000 UTC m=+18540.699859600,1661005890,0.0187,0.6552,7.896,0.003,0.003120481927710843,0.0228,0.003,0.01966346153846154,0.003,0.0030252252252252255,0.003,14.980133333333333,0.003,0.003091743119266055,0.003,0.006363636363636365,0.004555555555555556,0.175
2022-08-20 14:32:30.473225738 +0000 UTC m=+18600.827409771,1661005950,0.018839285714285715,0.7356666666666666,8.82,0.0035454545454545456,0.0033434343434343436,0.0228,0.003,0.017734375,0.003,0.0031551976573938505,0.003,17.858533333333334,0.003,0.003048780487804878,0.003,0.004701923076923077,0.003999999999999999,0.175
2022-08-20 14:33:30.25667714 +0000 UTC m=+18660.610861145,1661006010,9.464285714285714,0.19873333333333332,2.016,0.003,0.0030800000000000003,0.0228,0.003,0.019642857142857142,0.003,0.0030375000000000003,0.0032857142857142855,4.38,0.0036666666666666666,0.0030689655172413794,0.003,0.003564102564102564,0.0032,0.175
2022-08-20 14:34:30.576847158 +0000 UTC m=+18720.931031163,1661006070,,0.17553333333333332,1.932,0.003,0.0030952380952380953,0.0228,0.003,0.018863636363636364,0.003,0.0030285714285714286,0.003,3.6228000000000002,0.003,0.003,0.003,0.003298507462686567,0.0036666666666666666,0.175
2022-08-20 14:35:30.364419026 +0000 UTC m=+18780.718603032,1661006130,8.529411764705882,0.18086666666666668,1.68,0.003,0.003,0.0228,0.003,0.0175,0.003,0.003012658227848101,0.0035,3.944266666666667,0.003,0.0030666666666666668,0.003,0.0034,0.005,0.175
2022-08-20 14:36:30.398279375 +0000 UTC m=+18840.752463387,1661006190,0.01986111111111111,0.6622,7.644,0.003,0.0031839080459770113,0.0228,0.003,0.01806818181818182,0.003,0.0031190082644628097,0.0030689655172413794,15.3016,0.003,0.003,0.003,0.017499999999999988,0.0625,0.2125
2022-08-20 14:37:30.559833433 +0000 UTC m=+18900.914017449,1661006250,0.018942307692307692,0.7125333333333334,7.728,0.0033529411764705885,0.003193548387096774,0.0228,0.003,0.01880434782608696,0.0028666666666666667,0.0031150159744408944,0.002928571428571429,16.7472,0.003,0.0030512820512820517,0.003,0.00452212389380531,0.003999999999999999,0.2
2022-08-20 14:38:30.481465334 +0000 UTC m=+18960.835649340,1661006310,0.020714285714285716,0.6776666666666666,8.4,0.003,0.0031176470588235292,0.0228,0.003,0.018467741935483867,0.003,0.003113138686131387,0.003173913043478261,14.428,0.0035,0.0031071428571428574,0.003,0.006015624999999997,0.025,0.19
2022-08-20 14:39:30.619091661 +0000 UTC m=+19020.973275676,1661006370,0.01861111111111111,0.6301333333333333,8.568,0.003,0.003186046511627907,0.0228,0.003,0.018632075471698113,0.003,0.003130434782608696,0.003,15.657866666666667,0.003,0.003054054054054054,0.003,0.005967741935483872,0.025,0.2125
2022-08-20 14:40:30.625911224 +0000 UTC m=+19080.980095229,1661006430,0.01903061224489796,0.5810666666666667,7.476,0.003,0.003219178082191781,0.0228,0.003,0.018169642857142856,0.003,0.0030885311871227364,0.003,13.307466666666667,0.003,0.0030388349514563107,0.003,0.004485714285714286,0.004428571428571428,0.19375
2022-08-20 14:41:30.573379482 +0000 UTC m=+19140.927563497,1661006490,0.019915254237288134,0.74,8.568,0.0034285714285714284,0.003292682926829268,0.0228,0.003,0.0180859375,0.003,0.00310051993067591,0.003,16.448400000000003,0.003,0.0030158730158730157,0.003,0.006388888888888893,0.005,0.3333333333333333
2022-08-20 14:42:30.337877774 +0000 UTC m=+19200.692061789,1661006550,,0.06286666666666667,0.924,,0.003,0.0228,,0.016,0.003,0.0030526315789473684,0.003,1.0346666666666668,,0.003181818181818182,0.003,0.004166666666666666,0.1,
2022-08-20 14:43:30.413970311 +0000 UTC m=+19260.768154324,1661006610,,0.06726666666666667,0.588,0.003,0.0032222222222222222,0.0228,0.003,0.0175,0.003,0.003064516129032258,0.005,0.9686666666666667,0.003,0.003,0.003,0.003916666666666666,0.025,0.375
2022-08-20 14:44:30.473616923 +0000 UTC m=+19320.827800927,1661006670,21.11111111111111,0.06413333333333333,0.672,,0.003,0.0228,,0.01642857142857143,,0.0031111111111111114,,0.9863999999999999,,0.003,,0.003263157894736842,,0.375
2022-08-20 14:45:30.497423663 +0000 UTC m=+19380.851607677,1661006730,0.0175,0.6765333333333333,7.392,0.0036,0.0031904761904761906,0.0228,0.003,0.018365384615384613,0.003,0.003104882459312839,0.003,15.457733333333334,0.003,0.003091743119266055,0.003,0.004587301587301587,0.0036666666666666666,0.2
2022-08-20 14:46:30.447465411 +0000 UTC m=+19440.801649415,1661006790,0.017835820895522388,0.6453333333333334,8.484,0.003,0.003134831460674157,0.0228,0.003,0.0184375,0.003,0.0031065719360568386,0.003,15.061733333333333,0.003,0.0030707964601769913,0.003,0.0041148936170212775,0.06666666666666665,0.15625
2022-08-20 14:47:30.488737075 +0000 UTC m=+19500.842921080,1661006850,0.01616666666666667,0.6524,8.232,0.003,0.0031395348837209304,0.0228,0.003,0.020738636363636362,0.003,0.0030784982935153585,0.003076923076923077,15.048266666666667,0.003,0.003017241379310345,0.003,0.004248062015503876,0.0047777777777777775,0.1
2022-08-20 14:48:30.271833046 +0000 UTC m=+19560.626017052,1661006910,0.01869318181818182,0.6677333333333334,7.308,0.003181818181818182,0.003128205128205128,0.0228,0.003,0.019715909090909093,0.003,0.0030999999999999995,0.003,13.719066666666668,0.003,0.003056603773584906,0.0035,0.028928571428571435,0.06,0.3125
2022-08-20 14:49:30.60337035 +0000 UTC m=+19620.957554355,1661006970,0.01978813559322034,0.797,7.644,0.0031379310344827587,0.003375,0.0228,0.003,0.01857142857142857,0.003181818181818182,0.003136212624584718,0.003,16.4612,0.0036666666666666666,0.0030499999999999998,0.003,0.023500000000000007,0.0041111111111111105,0.625
2022-08-20 14:50:30.333112385 +0000 UTC m=+19680.687296390,1661007030,0.0175,0.6089333333333333,8.148,0.003142857142857143,0.0030963855421686746,0.0228,0.003,0.01890625,0.003,0.0030999999999999995,0.003,14.846,0.003,0.003037735849056604,0.003,0.0047185929648241205,0.005,1.5
2022-08-20 14:51:30.421684091 +0000 UTC m=+19740.775868096,1661007090,0.01704081632653061,0.6676666666666666,7.98,0.0036666666666666666,0.0031315789473684214,0.0228,0.003,0.018641304347826085,0.003,0.0031019607843137255,0.003,13.890799999999999,0.003,0.003017391304347826,0.003,0.004394495412844038,0.0036666666666666666,1.75
2022-08-20 14:52:30.57926339 +0000 UTC m=+19800.933447402,1661007150,0.019375,0.5365333333333333,6.888,0.003,0.0030277777777777777,0.0228,0.003,0.02133720930232558,0.003,0.0030808510638297873,0.003,12.942,0.003,0.0030210526315789473,0.003,0.004039647577092511,0.004666666666666666,1.75
2022-08-20 14:53:30.495229548 +0000 UTC m=+19860.849413571,1661007210,0.019827586206896553,0.5896,7.728,0.003,0.003271604938271605,0.0228,0.003,0.018203125,0.003,0.003096256684491979,0.003,15.215733333333334,0.003,0.003,0.003,0.0047425742574257424,0.025,0.3125
2022-08-20 14:54:30.411237942 +0000 UTC m=+19920.765421948,1661007270,0.020294117647058827,0.6755333333333333,7.98,0.0032857142857142855,0.00330379746835443,0.0228,0.003,0.019107142857142857,0.002777777777777778,0.003163992869875223,0.003,15.189466666666668,0.003,0.0030530973451327434,0.003,0.0043733905579399135,0.003363636363636364,0.2
2022-08-20 14:55:30.58266702 +0000 UTC m=+19980.936851025,1661007330,0.01737704918032787,0.7382666666666666,7.476,0.0031111111111111114,0.0032696629213483145,0.0228,0.003,0.01709090909090909,0.0028461538461538463,0.0030916530278232404,0.003,16.967200000000002,0.003285714285714286,0.0030344827586206895,0.003,0.0051190476190476186,0.00452,0.2
2022-08-20 14:56:30.817708904 +0000 UTC m=+20041.171892936,1661007390,0.017777777777777774,0.5672666666666667,7.644,0.003,0.0030476190476190477,0.0228,0.003,0.018045454545454545,0.002777777777777778,0.003050632911392405,0.003076923076923077,14.474133333333333,0.003,0.003,0.003,0.004760416666666666,0.005,0.19375
2022-08-20 14:57:30.498412562 +0000 UTC m=+20100.852596567,1661007450,0.019056603773584903,0.7248,7.224,0.0031,0.0032352941176470584,0.0228,0.003,0.0175,0.003,0.003140893470790378,0.003,15.933200000000001,0.003,0.0030504201680672267,0.003,0.004900497512437811,0.005,0.33333333333333337
2022-08-20 14:58:30.356451327 +0000 UTC m=+20160.710635333,1661007510,0.02118181818181818,0.7363333333333334,8.904,0.0032105263157894736,0.0032653061224489797,0.0228,0.003,0.01870967741935484,0.003,0.003108345534407028,0.003,17.654133333333334,0.003,0.003032,0.003,0.004640776699029127,0.0375,0.175
2022-08-20 14:59:30.507987376 +0000 UTC m=+20220.862171384,1661007570,0.021166666666666667,0.6375333333333333,8.148,0.003,0.0033291139240506328,0.0228,0.003,0.017862903225806453,0.06666666666666667,0.0031511423550087876,0.04250000000000001,15.171733333333334,0.003,0.003,0.003,0.006203703703703705,0.0375,0.5
2022-08-20 15:00:30.450073258 +0000 UTC m=+20280.804257272,1661007630,0.017358490566037738,0.6123333333333334,7.896,0.0032,0.0032380952380952383,0.0228,0.003,0.018421052631578946,0.08749999999999998,0.0030901213171577123,0.048214285714285716,14.793466666666667,0.003,0.003,0.003,0.00784090909090909,0.07857142857142858,0.4375
2022-08-20 15:01:30.493325175 +0000 UTC m=+20340.847509187,1661007690,0.018852459016393444,0.7115333333333334,8.064,0.003,0.0031123595505617974,0.0228,0.003,0.01681818181818182,0.0875,0.003071065989847716,0.09375,16.038933333333333,0.0036666666666666666,0.003049586776859504,0.003,0.009375000000000001,0.00425,0.25
2022-08-20 15:02:30.513149149 +0000 UTC m=+20400.867333154,1661007750,0.017620967741935483,0.7344666666666667,7.812,0.0032,0.0031573033707865167,0.0228,0.003,0.018534482758620692,0.19999999999999998,0.0031319796954314724,0.06666666666666665,16.505200000000002,0.003,0.003152542372881356,0.003,0.00465,0.01749999999999999,1.375
2022-08-20 15:03:30.328974629 +0000 UTC m=+20460.683158635,1661007810,0.019,0.6616666666666666,8.232,0.003,0.0032117647058823528,0.0228,0.003,0.017245762711864406,0.002333333333333333,0.0030891938250428817,0.003,15.972933333333332,0.003,0.0030504201680672267,0.003,0.004338842975206612,0.005,0.15
2022-08-20 15:04:30.359410184 +0000 UTC m=+20520.713594189,1661007870,0.0193,0.7551333333333333,7.98,0.0034000000000000002,0.003136363636363637,0.0228,0.003,0.01721698113207547,0.003,0.003096885813148789,0.003,16.76066666666667,0.003333333333333333,0.003,0.003,0.004131221719457013,0.0037058823529411765,0.175
2022-08-20 15:05:30.687546417 +0000 UTC m=+20581.041730423,1661007930,0.019336734693877554,0.5884666666666667,9.24,0.003,0.0032380952380952383,0.0228,0.003,0.018571428571428572,0.003,0.003117850953206239,0.003,14.573466666666667,0.003,0.0030185185185185185,0.003,0.0045925925925925926,0.0075,0.225
2022-08-20 15:06:30.329791462 +0000 UTC m=+20640.683975483,1661007990,0.017833333333333336,0.5928666666666667,8.064,0.003,0.003157894736842105,0.0228,0.003,0.018898305084745763,0.003,0.003115768463073853,0.003,13.582799999999999,0.003,0.0030186915887850463,0.003,0.005161290322580645,0.0045,0.3125
2022-08-20 15:07:30.445291694 +0000 UTC m=+20700.799475725,1661008050,0.019329268292682927,0.5870666666666667,8.82,0.0036666666666666666,0.0034062500000000004,0.0228,0.003,0.018516949152542372,0.003,0.0031041666666666665,0.0029,13.244266666666666,0.003,0.0030192307692307693,0.003,0.00653409090909091,0.0075,0.075
2022-08-20 15:08:30.653699209 +0000 UTC m=+20761.007883214,1661008110,0.018135593220338985,0.7433333333333334,7.224,0.0034,0.003119047619047619,0.0228,0.0031333333333333335,0.01975,0.1,0.003092857142857143,0.7083333333333334,15.589733333333333,0.003333333333333333,0.0030353982300884955,0.003,0.007708333333333332,0.005,0.75
2022-08-20 15:09:30.741931908 +0000 UTC m=+20821.096115914,1661008170,0.020923913043478265,0.7112666666666666,6.216,0.003,0.0032894736842105266,0.0228,0.003,0.019107142857142857,0.004666666666666666,0.003100358422939068,0.7037037037037037,14.572799999999999,0.003,0.0030707964601769913,0.003,0.00437962962962963,0.005,0.875
2022-08-20 15:10:30.518689948 +0000 UTC m=+20880.872873970,1661008230,0.01859375,0.5287999999999999,8.316,0.003,0.00310752688172043,0.0228,0.003,0.018225806451612904,0.005,0.003139372822299651,0.6710526315789473,14.036266666666666,0.0075,0.0030380952380952386,0.003,0.004125581395348837,0.0035714285714285713,0.75
2022-08-20 15:11:30.611584747 +0000 UTC m=+20940.965768753,1661008290,0.01857142857142857,0.6545333333333333,7.728,0.003,0.0031219512195121953,0.0228,0.003,0.01950892857142857,0.0034000000000000002,0.003111524163568773,0.003,14.080266666666667,0.0036666666666666666,0.003053571428571429,0.003,0.009130434782608691,0.0047777777777777775,0.375
2022-08-20 15:12:30.452538184 +0000 UTC m=+21000.806722197,1661008350,0.02033018867924528,0.7246666666666667,8.736,0.003235294117647059,0.003138613861386139,0.0228,0.0031538461538461538,0.020691489361702124,0.003,0.0031203007518796995,0.002928571428571429,18.074266666666666,0.003,0.0030163934426229505,0.003,0.004026548672566372,0.004125,0.175
2022-08-20 15:13:30.339217643 +0000 UTC m=+21060.693401649,1661008410,0.018035714285714283,0.6362000000000001,8.148,0.003,0.0030224719101123597,0.0228,0.003,0.0171875,0.003,0.003083941605839416,0.003064516129032258,14.8836,0.003,0.0030517241379310347,0.003,0.004933014354066985,0.06428571428571428,0.34375
2022-08-20 15:14:30.56601405 +0000 UTC m=+21120.920198056,1661008470,0.021785714285714283,0.7146666666666667,7.896,0.0031333333333333335,0.0032823529411764706,0.0228,0.003,0.019593023255813954,0.003,0.0030960264900662254,0.003,15.530133333333334,0.003,0.0030168067226890756,0.003,0.0048514851485148515,0.004666666666666666,0.375
2022-08-20 15:15:30.447284771 +0000 UTC m=+21180.801468783,1661008530,0.01877659574468085,0.7024666666666667,8.316,0.003,0.0032380952380952383,0.0228,0.003,0.018349056603773582,0.003,0.003188747731397459,0.003,14.586266666666667,0.003,0.0031071428571428574,0.003,0.004271028037383177,0.003666666666666667,0.2
2022-08-20 15:16:30.38641655 +0000 UTC m=+21240.740600556,1661008590,0.01796875,0.7293333333333334,8.568,0.003,0.00330379746835443,0.0228,0.0031538461538461538,0.01847222222222222,0.0036666666666666666,0.0031313868613138686,0.01,15.7288,0.004333333333333333,0.003052173913043478,0.003,0.0047326732673267325,0.05,0.6875
2022-08-20 15:17:30.396787902 +0000 UTC m=+21300.750971907,1661008650,0.019642857142857142,0.6223333333333334,6.888,0.0034000000000000002,0.003265060240963856,0.0228,0.003,0.0175,0.1,0.003099315068493151,0.55,15.162533333333332,0.003,0.0030761904761904763,0.003,0.004965714285714286,0.01,0.6666666666666666
2022-08-20 15:18:30.575249124 +0000 UTC m=+21360.929433139,1661008710,0.01945652173913044,0.5931333333333333,6.804,0.003,0.0031558441558441554,0.0228,0.003,0.017819148936170214,0.1,0.0030636704119850187,0.6944444444444445,14.229333333333335,0.003,0.0030816326530612244,0.003,0.004597938144329896,0.01,0.875
2022-08-20 15:19:30.262693927 +0000 UTC m=+21420.616877932,1661008770,0.01930555555555556,0.6901333333333334,6.972,0.0032,0.0032891566265060243,0.0228,0.003,0.0175,0.075,0.0031160862354892203,0.40625,16.342,0.00325,0.0030380952380952386,0.0032857142857142855,0.03858695652173911,0.05,0.25
2022-08-20 15:20:30.403485154 +0000 UTC m=+21480.757669159,1661008830,0.01804545454545454,0.6275333333333333,7.308,0.003,0.0030705882352941175,0.0228,0.003,0.018454545454545453,0.003,0.0030981818181818185,0.003,14.8304,0.003,0.0030754716981132076,0.003,0.0036893617021276593,0.0033076923076923075,0.225
2022-08-20 15:21:30.788468407 +0000 UTC m=+21541.142652440,1661008890,0.0184,0.6969333333333333,7.98,0.003,0.003067415730337079,0.0228,0.0031538461538461538,0.0175,0.003,0.0030913884007029878,0.003,14.887866666666667,0.003,0.0030350877192982456,0.003,0.0044410480349344975,0.0041764705882352945,0.1375
2022-08-20 15:22:30.555549197 +0000 UTC m=+21600.909733211,1661008950,0.018214285714285714,0.6527333333333334,7.896,0.003,0.0032105263157894736,0.0228,0.0034000000000000002,0.01875,0.0026,0.003058287795992714,0.003,14.604,0.004,0.003,0.003,0.005608108108108106,0.1,0.375
2022-08-20 15:23:30.686385444 +0000 UTC m=+21661.040569459,1661009010,0.01894736842105263,0.722,7.392,0.003,0.0033733333333333337,0.0228,0.003,0.016830357142857143,0.003,0.00317283950617284,0.0030689655172413794,15.202266666666667,0.003,0.0030854700854700857,0.003,0.014239130434782614,0.025,0.3125
2022-08-20 15:24:30.459982369 +0000 UTC m=+21720.814166374,1661009070,0.018898305084745763,0.7179333333333333,8.568,0.0031379310344827587,0.0031999999999999997,0.0228,0.003,0.01872950819672131,0.002777777777777778,0.003177554438860972,0.003,16.4392,0.003,0.003054054054054054,0.003,0.007604166666666664,0.0375,0.3125
2022-08-20 15:25:30.529103652 +0000 UTC m=+21780.883287665,1661009130,0.019375,0.022333333333333334,0.588,,0.003,0.0228,,0.019375,,0.003173913043478261,,0.7792,,0.003,,0.004090909090909091,,
2022-08-20 15:26:30.435471087 +0000 UTC m=+21840.789655092,1661009190,0.025,0.0384,0.168,,0.003,0.0228,,0.0175,,0.0031111111111111114,1.0,0.45346666666666663,,0.003,,0.003888888888888889,,
