time,timestamp,checkoutservice_currencyservice,frontend_checkoutservice,adservice_mysql,cartservice_redis-cart,productcatalogservice_mysql,checkoutservice_paymentservice,checkoutservice_shippingservice,frontend_recommendationservice,frontend_adservice,frontend_shippingservice,frontend_productcatalogservice,frontend_currencyservice,recommendationservice_productcatalogservice,checkoutservice_cartservice,frontend_cartservice,checkoutservice_emailservice,checkoutservice_productcatalogservice,gateway_nats
2022-08-20 13:37:30.323446041 +0000 UTC m=+15300.677630056,1661002650,0.01,0.3125,7.644,0.7671333333333333,14.3024,0.00625,0.004,0.02194915254237288,0.02092391304347826,0.003444444444444445,0.004130221130221131,0.009896694214876031,0.00965277777777778,0.0075,0.004903225806451612,0.00875,0.0075,0.0228
2022-08-20 13:38:30.326526743 +0000 UTC m=+15360.680710759,1661002710,0.003,0.3125,7.812,0.5832666666666666,13.998666666666667,0.00625,0.0034000000000000002,0.022299999999999997,0.018731343283582093,0.003533333333333333,0.003944297082228117,0.008647260273972602,0.009047619047619047,0.004,0.006772151898734178,0.0075,0.0036666666666666666,0.019600000000000003
2022-08-20 13:39:30.636682508 +0000 UTC m=+15420.990866513,1661002770,0.0038000000000000004,0.175,7.308,0.6512666666666667,13.556533333333332,0.0036666666666666666,0.005,0.01996268656716418,0.02171875,0.003941176470588235,0.004126684636118599,0.009415322580645162,0.008375,0.006,0.004864406779661017,0.005,0.004333333333333333,0.0228
2022-08-20 13:40:30.688269296 +0000 UTC m=+15481.042453312,1661002830,0.0041111111111111105,0.23125,8.148,0.6796666666666666,13.600533333333333,0.005,0.003,0.023529411764705882,0.020613207547169814,0.0030800000000000003,0.004092307692307692,0.007827868852459017,0.009294871794871795,0.005,0.004333333333333334,0.005,0.004333333333333333,0.0228
2022-08-20 13:41:30.688306816 +0000 UTC m=+15541.042490821,1661002890,0.008333333333333333,0.2125,7.308,0.7016666666666667,14.736,0.004,0.00625,0.02125,0.01918103448275862,0.0036666666666666666,0.0038186046511627905,0.009388489208633093,0.00903409090909091,0.00625,0.006566265060240964,0.0075,0.0071875,0.0228
2022-08-20 13:42:30.532499255 +0000 UTC m=+15600.886683261,1661002950,0.05,0.375,7.224,0.611,12.748266666666666,0.003,0.003,0.22,0.020949999999999996,0.005227272727272727,0.009294354838709676,0.00853515625,0.21370967741935482,0.005,0.006485507246376812,0.003,0.0175,0.019600000000000003
2022-08-20 13:43:30.481889328 +0000 UTC m=+15660.836073345,1661003010,0.005,0.375,5.88,0.514,13.626133333333334,0.004333333333333333,0.0035,0.24,0.021458333333333333,0.004125,0.008624161073825503,0.00833955223880597,0.20982142857142858,0.004333333333333333,0.005388888888888889,0.004333333333333333,0.029166666666666664,0.0228
2022-08-20 13:44:30.661769687 +0000 UTC m=+15721.015953701,1661003070,0.003444444444444444,0.375,6.636,0.6015333333333333,13.945466666666666,0.005,0.0032857142857142855,0.2298076923076923,0.019893617021276597,0.003434782608695652,0.009217557251908398,0.00796747967479675,0.20909090909090908,0.0038000000000000004,0.003985507246376811,0.0036666666666666666,0.00875,0.019600000000000003
2022-08-20 13:45:30.367364193 +0000 UTC m=+15780.721548207,1661003130,0.01,0.2,8.148,0.7123999999999999,15.391733333333333,0.0036666666666666666,0.0036666666666666666,0.02125,0.020044642857142858,0.003999999999999999,0.004563517915309447,0.01883928571428572,0.008936170212765958,0.006,0.006266666666666667,0.0075,0.005,0.02
2022-08-20 13:46:30.360057853 +0000 UTC m=+15840.714241866,1661003190,0.057692307692307696,0.375,7.98,0.6895333333333333,16.0212,0.004333333333333333,0.0032222222222222222,0.02263888888888889,0.021511627906976746,0.0047777777777777775,0.0042908587257617726,0.017727272727272727,0.008942307692307694,0.005,0.006584507042253521,0.005833333333333333,0.0048,0.0228
2022-08-20 13:47:30.57831199 +0000 UTC m=+15900.932495997,1661003250,0.003333333333333333,0.75,7.56,0.6688666666666667,13.877333333333334,0.003,0.003,0.02036764705882353,0.021176470588235293,0.0039000000000000003,0.004343915343915344,0.008881118881118881,0.008317307692307692,0.003,0.005166666666666667,0.005,0.003,0.0228
2022-08-20 13:48:30.458738307 +0000 UTC m=+15960.812922312,1661003310,0.01,0.375,8.316,0.7695333333333333,17.432,0.00625,0.004,0.021557377049180333,0.019375,0.003434782608695652,0.003872146118721461,0.018467741935483867,0.008641304347826086,0.005714285714285714,0.005760869565217391,0.0075,0.005714285714285714,0.0228
2022-08-20 13:49:30.745566412 +0000 UTC m=+16021.099750426,1661003370,0.0075,0.1375,8.064,0.6594666666666666,14.392533333333333,0.006875,0.0035,0.021863636363636363,0.019439655172413795,0.003285714285714286,0.00461006289308176,0.009337606837606838,0.009605263157894737,0.006428571428571428,0.006268656716417911,0.006875,0.003666666666666666,0.02
2022-08-20 13:50:30.535633323 +0000 UTC m=+16080.889817340,1661003430,0.0075,0.175,5.88,0.5659333333333333,7.6068,0.003,0.003,0.018951612903225803,0.020053191489361702,0.0033157894736842108,0.004021148036253777,0.007324561403508773,0.007928571428571429,0.003,0.004457627118644067,0.003,0.0075,0.0212
2022-08-20 13:51:30.50330351 +0000 UTC m=+16140.857487515,1661003490,0.0175,0.375,1.932,0.21446666666666667,6.713333333333333,0.005,0.006666666666666666,,0.0218421052631579,0.00375,0.09952830188679246,0.007195945945945945,2.0833333333333335,0.01,0.004304347826086956,0.0075,0.23125,0.0214
2022-08-20 13:52:30.411855472 +0000 UTC m=+16200.766039488,1661003550,,,3.948,0.1882666666666667,5.740399999999999,,,,0.020416666666666666,0.006,0.15706521739130436,0.008347457627118644,3.125,,0.006199999999999999,,,0.0228
2022-08-20 13:53:30.40801502 +0000 UTC m=+16260.762199034,1661003610,0.005833333333333333,0.25,4.704,0.30273333333333335,11.971200000000001,0.003,0.005,2.235294117647059,0.020555555555555553,0.0041111111111111105,0.1685344827586207,0.008201219512195122,1.5113636363636362,0.006666666666666667,0.0065,0.0075,0.007,0.0228
2022-08-20 13:54:30.41044995 +0000 UTC m=+16320.764633972,1661003670,0.003999999999999999,0.175,6.72,0.7192000000000001,14.366266666666666,0.003,0.0032222222222222222,0.021491935483870968,0.02046875,0.004090909090909091,0.004517241379310345,0.00895973154362416,0.008611111111111111,0.0035,0.005,0.0075,0.003888888888888889,0.020666666666666667
2022-08-20 13:55:30.34670133 +0000 UTC m=+16380.700885337,1661003730,0.004666666666666666,0.19375,7.896,0.6427333333333334,16.77133333333333,0.0045,0.0031538461538461538,0.0205,0.019600000000000003,0.0033125,0.004004739336492891,0.00875,0.008208333333333331,0.006818181818181819,0.006466666666666667,0.0075,0.004,0.0212
2022-08-20 13:56:30.490451946 +0000 UTC m=+16440.844635952,1661003790,0.004714285714285714,0.1375,8.568,0.7535333333333333,15.173866666666667,0.005,0.0036666666666666666,0.02142857142857143,0.020848214285714286,0.0035555555555555557,0.004206106870229007,0.008245967741935483,0.009024390243902438,0.007083333333333334,0.005845588235294118,0.008333333333333331,0.005,0.0212
2022-08-20 13:57:30.30849589 +0000 UTC m=+16500.662679895,1661003850,0.0075000000000000015,0.225,7.896,0.7524,17.524266666666666,0.00375,0.003933333333333333,0.02204918032786885,0.020972222222222222,0.0039000000000000003,0.004361256544502618,0.01154411764705883,0.008596491228070175,0.0065,0.005,0.00625,0.006071428571428571,0.0208
2022-08-20 13:58:30.483289896 +0000 UTC m=+16560.837473913,1661003910,0.01,0.29166666666666663,8.316,0.6868666666666666,14.106533333333333,0.0035,0.0032222222222222222,0.02125,0.020972222222222222,0.004200000000000001,0.004380281690140845,0.012699999999999993,0.008537735849056602,0.00625,0.00613013698630137,0.0075,0.003999999999999999,0.0228
2022-08-20 13:59:30.554741915 +0000 UTC m=+16620.908925931,1661003970,0.0075,0.019375,0.756,0.14293333333333333,2.7994666666666665,0.0075,0.0075,0.01975,0.02,,0.0060655737704918035,0.006948529411764706,0.009166666666666668,0.0075,0.007222222222222224,0.0075,0.004,0.021866666666666666
2022-08-20 14:00:30.774581773 +0000 UTC m=+16681.128765778,1661004030,0.003,0.0375,1.26,0.17959999999999998,2.7975333333333334,0.0075,0.003,0.0184375,0.018653846153846153,,0.005902777777777778,0.0075287356321839085,0.008888888888888889,0.005,0.005,0.0075,0.003,0.0212
2022-08-20 14:01:30.524370264 +0000 UTC m=+16740.878554277,1661004090,0.004,0.04375,0.924,0.15819999999999998,2.9890666666666665,0.004,0.004,0.02275,0.019,,0.006392405063291139,0.007355072463768115,0.0115,0.005625,0.007222222222222222,0.0075,0.0035,0.0228
2022-08-20 14:02:30.405091956 +0000 UTC m=+16800.759275961,1661004150,0.008333333333333331,0.29166666666666663,7.308,0.6088,14.337866666666667,0.003,0.0036666666666666666,0.02073275862068966,0.01981818181818182,0.003363636363636364,0.003832080200501253,0.015416666666666667,0.008854166666666668,0.006,0.0065202702702702705,0.008333333333333331,0.0038000000000000004,0.0228
2022-08-20 14:03:30.35482338 +0000 UTC m=+16860.709007385,1661004210,0.004714285714285714,0.175,8.736,0.6140666666666668,13.974533333333333,0.005,0.0036666666666666666,0.02017123287671233,0.021179245283018868,0.003521739130434782,0.0037705627705627706,0.008538461538461538,0.008474576271186439,0.004200000000000001,0.004966666666666667,0.005,0.003999999999999999,0.0208
2022-08-20 14:04:30.386949459 +0000 UTC m=+16920.741133472,1661004270,0.0075,0.1,7.14,0.6834,12.872399999999999,0.006666666666666666,0.004200000000000001,0.02142857142857143,0.019072580645161288,0.00475,0.004351351351351351,0.00852189781021898,0.009114583333333334,0.005,0.004666666666666666,0.004,0.005833333333333333,0.019600000000000003
2022-08-20 14:05:30.392160725 +0000 UTC m=+16980.746344738,1661004330,0.0038000000000000004,0.2125,6.636,0.6254666666666667,13.081066666666668,0.003,0.003,0.0183,0.01981818181818182,0.003636363636363637,0.0038842105263157895,0.008868613138686133,0.007303921568627452,0.005,0.006385135135135135,0.0175,0.0034000000000000002,0.02
2022-08-20 14:06:30.482081744 +0000 UTC m=+17040.836265750,1661004390,0.003769230769230769,0.225,7.224,0.6505333333333333,16.6812,0.004,0.003181818181818182,0.019964285714285716,0.019473684210526317,0.0035600000000000002,0.004058823529411765,0.008368055555555554,0.0084375,0.005,0.006166666666666666,0.005,0.004428571428571428,0.019600000000000003
2022-08-20 14:07:30.288819958 +0000 UTC m=+17100.643003972,1661004450,0.003923076923076923,0.19,8.82,0.6720666666666667,14.870133333333333,0.003,0.003,0.020634328358208952,0.019915254237288134,0.004,0.0039370629370629375,0.009869565217391305,0.008640350877192983,0.0038571428571428567,0.00432394366197183,0.005833333333333333,0.0065,0.0228
2022-08-20 14:08:30.581668398 +0000 UTC m=+17160.935852403,1661004510,0.003,0.1,7.14,0.6458666666666667,12.917866666666667,0.0075,0.005,0.3972602739726027,0.021625,0.004647058823529412,0.004417177914110428,0.0072962962962962955,0.008400000000000001,0.0075,0.006722972972972974,0.0175,0.0075,0.0212
2022-08-20 14:09:30.256968722 +0000 UTC m=+17220.611152738,1661004570,0.004714285714285714,0.15625,6.888,0.5830666666666667,13.481333333333334,0.0036666666666666666,0.0032857142857142855,0.38117283950617287,0.02015625,0.0041764705882352945,0.0043136094674556215,0.007936507936507936,0.00828125,0.007,0.006833333333333333,0.0075,0.005625,0.021866666666666666
2022-08-20 14:10:30.478522123 +0000 UTC m=+17280.832706129,1661004630,0.025,0.25,7.98,0.6736666666666666,13.756,0.00625,0.00625,0.38109756097560976,0.02021276595744681,0.0037368421052631578,0.004177777777777777,0.009545454545454546,0.0085,0.004,0.004866666666666667,0.00625,0.007083333333333334,0.021733333333333334
2022-08-20 14:11:30.428439917 +0000 UTC m=+17340.782623923,1661004690,0.1,0.225,7.812,0.7047333333333333,15.002133333333333,0.003,0.003,0.020634328358208952,0.019642857142857146,0.003384615384615385,0.004245,0.012500000000000002,0.008549999999999999,0.003,0.004342465753424658,0.003,0.0075,0.0228
2022-08-20 14:12:30.52503975 +0000 UTC m=+17400.879223756,1661004750,0.037500000000000006,0.375,7.896,0.6447333333333334,14.894266666666667,0.004,0.004,0.019915254237288134,0.019776785714285715,0.0032105263157894736,0.0043611940298507465,0.022499999999999996,0.00872340425531915,0.0075,0.006582278481012658,0.0075,0.00325,0.019600000000000003
2022-08-20 14:13:30.56244645 +0000 UTC m=+17460.916630463,1661004810,0.046875,0.25,8.904,0.7267333333333333,17.050933333333333,0.00625,0.003181818181818182,0.021129032258064517,0.02044642857142857,0.0038750000000000004,0.0039854368932038834,0.009122807017543859,0.008722222222222221,0.003666666666666667,0.006381578947368421,0.00625,0.005277777777777778,0.021733333333333334
2022-08-20 14:14:30.550185781 +0000 UTC m=+17520.904369795,1661004870,0.03125,0.29166666666666663,7.728,0.6728666666666667,15.061733333333333,0.00625,0.004,0.019375,0.02018867924528302,0.0037826086956521737,0.00405938242280285,0.011538461538461536,0.00835,0.0034000000000000002,0.004666666666666666,0.00625,0.0038571428571428567,0.019600000000000003
2022-08-20 14:15:30.569231317 +0000 UTC m=+17580.923415331,1661004930,0.00475,0.2125,8.82,0.8754,17.486666666666668,0.005,0.0036666666666666666,0.021753731343283584,0.020694444444444442,0.0031818181818181815,0.004152173913043479,0.009204545454545453,0.009,0.006666666666666666,0.006358024691358025,0.0075,0.005416666666666667,0.0228
2022-08-20 14:16:30.399107442 +0000 UTC m=+17640.753291447,1661004990,0.003,0.25,4.284,0.3168666666666667,8.542133333333334,0.003,0.005,3.2894736842105265,0.01951923076923077,0.0038571428571428567,0.00574468085106383,0.00805851063829787,0.01,0.0075,0.006858974358974359,0.0075,0.0075,0.0212
2022-08-20 14:17:30.498227886 +0000 UTC m=+17700.852411890,1661005050,0.06,0.75,4.032,0.3842,9.464,0.0036666666666666666,0.004200000000000001,2.075,0.019435483870967742,0.0033157894736842108,0.004665024630541872,0.007369791666666667,0.009583333333333333,0.004200000000000001,0.004684210526315789,0.005,0.0077777777777777776,0.02
2022-08-20 14:18:30.551700271 +0000 UTC m=+17760.905884288,1661005110,0.06666666666666665,0.175,4.452,0.3536,9.739333333333335,0.0075,0.003,3.3870967741935485,0.022391304347826085,0.003833333333333333,0.004550561797752809,0.008394736842105264,0.015000000000000001,0.0036666666666666666,0.004411764705882353,0.003,0.003,0.0228
2022-08-20 14:19:30.307474005 +0000 UTC m=+17820.661658010,1661005170,,0.075,2.184,0.1832,3.898133333333333,,,8.392857142857142,0.024166666666666663,0.004333333333333333,0.005192307692307692,0.006818181818181819,0.008823529411764706,,0.007083333333333334,,,0.0228
2022-08-20 14:20:30.424667052 +0000 UTC m=+17880.778851066,1661005230,0.01375,0.175,8.652,0.5022,15.921866666666666,0.005833333333333333,0.0038571428571428567,0.03223684210526316,0.019776785714285715,0.0038571428571428567,0.004477966101694916,0.008885135135135135,0.009487179487179488,0.006666666666666666,0.006313559322033898,0.006875,0.0045,0.0212
2022-08-20 14:21:30.52540699 +0000 UTC m=+17940.879590998,1661005290,0.004,0.1,8.064,0.637,13.2592,0.003,0.003,0.021313559322033895,0.020673076923076922,0.0037368421052631578,0.004598765432098766,0.008981481481481481,0.008806818181818183,0.0075,0.005808823529411765,0.01,0.005,0.02
2022-08-20 14:22:30.512289326 +0000 UTC m=+18000.866473332,1661005350,0.05,0.175,8.82,0.6998,15.792666666666666,0.004200000000000001,0.003,0.02205357142857143,0.02283333333333333,0.004058823529411765,0.004455621301775148,0.00915,0.0096875,0.004555555555555556,0.006095890410958904,0.007857142857142856,0.0038571428571428567,0.02
2022-08-20 14:23:30.518374628 +0000 UTC m=+18060.872558637,1661005410,0.00625,0.25,7.728,0.7281333333333333,15.959466666666668,0.0038000000000000004,0.0038000000000000004,0.022631578947368423,0.020817307692307694,0.00375,0.004392670157068063,0.008938848920863308,0.010833333333333334,0.005,0.005416666666666667,0.0065,0.00625,0.021866666666666666
2022-08-20 14:24:30.351620239 +0000 UTC m=+18120.705804253,1661005470,0.003,0.175,6.132,0.5114,10.182133333333333,0.005,0.006666666666666666,0.03392857142857143,0.020666666666666667,0.003533333333333333,0.004434782608695652,0.007339285714285714,0.0091875,0.006666666666666666,0.0046,0.0075,0.006875,0.019600000000000003
2022-08-20 14:25:30.738000523 +0000 UTC m=+18181.092184528,1661005530,0.0035,0.175,5.544,0.4368666666666667,9.704533333333332,0.00625,0.003,1.6323529411764706,0.02125,0.0035,0.005025641025641026,0.008371212121212121,0.008392857142857143,0.00625,0.006818181818181819,0.0075,0.0033333333333333335,0.0228
2022-08-20 14:26:30.692763776 +0000 UTC m=+18241.046947781,1661005590,0.004,0.175,4.62,0.4148,10.5228,0.004,0.0034000000000000002,1.9583333333333335,0.020862068965517244,0.003999999999999999,0.0043644067796610175,0.006147058823529411,0.00878048780487805,0.005714285714285714,0.0056395348837209305,0.005,0.0055,0.0228
2022-08-20 14:27:30.548991567 +0000 UTC m=+18300.903175585,1661005650,0.00425,0.1375,5.376,0.41960000000000003,13.269866666666667,0.003,0.0035,1.9878048780487807,0.019473684210526317,0.0046,0.004795121951219512,0.007423469387755102,0.00984375,0.005833333333333333,0.00648936170212766,0.0075,0.00625,0.019600000000000003
2022-08-20 14:28:30.443099334 +0000 UTC m=+18360.797283369,1661005710,0.00875,0.1,8.148,0.5960666666666667,14.980133333333333,0.0075,0.0036666666666666666,0.02,0.0211,0.004,0.004318918918918918,0.00926923076923077,0.007908163265306124,0.003,0.00646875,0.0075,0.003,0.0228
2022-08-20 14:29:30.365232856 +0000 UTC m=+18420.719416894,1661005770,0.006500000000000001,0.175,9.156,0.7843333333333333,17.244666666666667,0.0036666666666666666,0.0032857142857142855,0.021567796610169495,0.01966101694915254,0.00325,0.004215384615384615,0.011500000000000003,0.009035087719298247,0.003461538461538461,0.005808823529411765,0.004200000000000001,0.004090909090909091,0.019600000000000003
2022-08-20 14:30:30.496515446 +0000 UTC m=+18480.850699452,1661005830,0.004200000000000001,0.175,7.308,0.6778666666666667,14.2144,0.00625,0.0034000000000000002,0.019738805970149254,0.019545454545454546,0.003666666666666667,0.004016483516483516,0.009666666666666667,0.007971698113207547,0.00625,0.0041142857142857136,0.0075,0.006875,0.0212
2022-08-20 14:31:30.36952364 +0000 UTC m=+18540.723707654,1661005890,0.0046,0.175,7.812,0.6875333333333333,14.034133333333333,0.00625,0.0034000000000000002,0.021440677966101697,0.02102040816326531,0.003666666666666667,0.004310734463276835,0.00972689075630252,0.008627450980392158,0.007,0.00677710843373494,0.0075,0.004,0.0212
