time,timestamp,checkoutservice_shippingservice,gateway_nats,frontend_adservice,checkoutservice_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,cartservice_redis-cart,frontend_shippingservice,checkoutservice_emailservice,frontend_checkoutservice,checkoutservice_paymentservice,adservice_mysql,frontend_recommendationservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,frontend_currencyservice
2022-08-14 08:39:48.55891008 +0000 UTC m=+24240.790711434,1660466388,0.003,0.019600000000000003,0.018546511627906978,0.00425,0.003,10.540533333333332,0.4456,0.003,0.003,0.175,0.003,4.536,1.7058823529411766,0.0030772946859903383,0.0030512820512820513,0.003,0.0033703703703703704,0.004986013986013987
2022-08-14 08:40:48.472497013 +0000 UTC m=+24300.704298366,1660466448,0.003,0.019600000000000003,0.0175,0.0035,0.003,10.014666666666667,0.3673333333333333,0.003,0.004,0.25,0.003,5.712,1.652777777777778,0.0030346534653465347,0.003056338028169014,0.003,0.003135593220338983,0.00404635761589404
2022-08-14 08:41:48.842471478 +0000 UTC m=+24361.074272831,1660466508,0.003,0.019600000000000003,0.019146341463414637,0.0175,0.003,12.350133333333334,0.39446666666666663,0.002928571428571429,0.003333333333333333,0.225,0.003,6.384,0.8333333333333335,0.0033107221006564553,0.0031176470588235292,0.0031666666666666666,0.003323529411764706,0.006018518518518519
2022-08-14 08:42:48.740327697 +0000 UTC m=+24420.972129057,1660466568,0.003,0.019600000000000003,0.0193,0.003533333333333333,0.003,16.161733333333334,0.6434666666666667,0.003,0.003,0.1875,0.003,7.812,0.01969827586206897,0.003357541899441341,0.0030165289256198348,0.003363636363636364,0.0036399999999999996,0.004963855421686747
2022-08-14 08:43:48.742831267 +0000 UTC m=+24480.974632629,1660466628,0.003,0.019600000000000003,0.0172,0.003909090909090909,0.003,14.850266666666666,0.7499333333333332,0.003,0.003,0.19375,0.003,7.812,0.019244186046511628,0.0031948529411764707,0.0030165289256198348,0.0033529411764705885,0.0034,0.004658767772511848
2022-08-14 08:44:48.93579721 +0000 UTC m=+24541.167598563,1660466688,0.003,0.019600000000000003,0.018877551020408164,0.0038750000000000004,0.003,15.052533333333333,0.656,0.003,0.003,0.175,0.003,7.812,0.0202,0.003214788732394366,0.003,0.003,0.00336144578313253,0.004086538461538462
2022-08-14 08:45:48.590621104 +0000 UTC m=+24600.822422457,1660466748,0.003,0.019600000000000003,0.019152542372881356,0.003999999999999999,0.0031538461538461538,15.767866666666666,0.787,0.003076923076923077,0.003,0.175,0.003,8.232,0.01869047619047619,0.0031811594202898552,0.003016949152542373,0.003,0.0031927710843373497,0.004286384976525822
2022-08-14 08:46:48.511747382 +0000 UTC m=+24660.743548735,1660466808,0.003,0.019600000000000003,0.01879807692307692,0.004636363636363636,0.00325,14.0228,0.5041333333333333,0.0030869565217391303,0.003,0.205,0.003,7.476,0.019339622641509433,0.0031737451737451736,0.0030638297872340424,0.0031538461538461538,0.003507042253521127,0.004976470588235294
2022-08-14 08:47:48.685991373 +0000 UTC m=+24720.917792726,1660466868,0.003,0.019600000000000003,0.0175,0.06,0.003,17.334799999999998,0.8131333333333334,0.003,0.003,0.225,0.003,8.148,0.01855263157894737,0.003144,0.0030819672131147543,0.003142857142857143,0.003285714285714286,0.004813471502590674
2022-08-14 08:48:48.649298273 +0000 UTC m=+24780.881099640,1660466928,0.003,0.019600000000000003,0.018194444444444444,0.0038571428571428567,0.003,13.382666666666665,0.6214666666666667,0.003,0.003,0.2125,0.003,8.064,0.01784883720930233,0.0030375234521575986,0.003056603773584906,0.003,0.0032666666666666664,0.004636363636363636
2022-08-14 08:49:48.67523841 +0000 UTC m=+24840.907039775,1660466988,0.003,0.019600000000000003,0.01857142857142857,0.0625,0.003,14.141333333333334,0.7335333333333333,0.003,0.005,0.25,0.003,7.392,0.020813953488372092,0.0032767527675276755,0.0030499999999999998,0.0036666666666666666,0.0035135135135135136,0.01710526315789474
2022-08-14 08:50:48.566481463 +0000 UTC m=+24900.798282817,1660467048,0.003,0.019600000000000003,0.018076923076923077,0.01,0.003,15.347733333333334,0.6152000000000001,0.003,0.003,0.225,0.003,7.98,0.020200000000000003,0.003131332082551595,0.0030943396226415093,0.003,0.003144578313253012,0.005806451612903228
2022-08-14 08:51:48.898756319 +0000 UTC m=+24961.130557672,1660467108,0.003,0.019600000000000003,0.018214285714285714,0.0038000000000000004,,3.5610666666666666,0.35506666666666664,0.003,0.003,0.375,,2.1,8.571428571428571,0.003089171974522293,0.0032777777777777783,0.003,0.0031904761904761906,0.0036551724137931034
2022-08-14 08:52:48.880334555 +0000 UTC m=+25021.112135907,1660467168,0.003,0.019600000000000003,0.0185,,,3.3942666666666668,0.10693333333333334,0.003,0.003,0.375,,2.604,18.333333333333332,0.003048,0.0030666666666666668,0.003,0.0031,0.004354838709677419
2022-08-14 08:53:48.58099324 +0000 UTC m=+25080.812794593,1660467228,,0.019600000000000003,0.0175,0.005,0.003,3.2466666666666666,0.1287333333333333,0.003,,0.175,0.003,1.764,18.5,0.0030444444444444442,0.0032,,0.0032222222222222222,0.004137254901960784
2022-08-14 08:54:48.534753759 +0000 UTC m=+25140.766555113,1660467288,0.0028,0.019600000000000003,0.01792857142857143,0.004142857142857143,0.0032857142857142855,9.895466666666668,0.11926666666666666,0.003,0.004,0.2,0.003,4.956,0.026388888888888885,0.0031609657947686116,0.00303921568627451,0.003,0.0032727272727272726,0.004381818181818182
2022-08-14 08:55:48.590827267 +0000 UTC m=+25200.822628620,1660467348,0.003,0.019600000000000003,0.01776785714285714,0.0036666666666666666,0.003,14.084533333333333,0.6037333333333333,0.003,0.003,0.1,0.003,7.812,0.01671875,0.0031335616438356168,0.003,0.003,0.0032298850574712643,0.004672131147540984
2022-08-14 08:56:48.801640337 +0000 UTC m=+25261.033441690,1660467408,0.003,0.019600000000000003,0.01826271186440678,0.05357142857142857,0.003,16.50946666666667,0.7171333333333333,0.003,0.003,0.34375,0.003,7.224,0.020042372881355932,0.0032250922509225095,0.003067226890756302,0.003,0.0036268656716417907,0.01821428571428572
2022-08-14 08:57:48.566569466 +0000 UTC m=+25320.798370825,1660467468,0.003181818181818182,0.019600000000000003,0.019833333333333335,0.01,0.003,15.646533333333332,0.6291333333333333,0.003,0.0034000000000000002,0.2,0.003,8.232,0.020441176470588233,0.0032044088176352704,0.00305607476635514,0.0030833333333333333,0.0032972972972972973,0.004883116883116883
2022-08-14 08:58:48.60542474 +0000 UTC m=+25380.837226096,1660467528,0.002818181818181818,0.019600000000000003,0.01827586206896552,0.0038000000000000004,0.003,13.8028,0.5674,0.003,0.003,0.15,0.003,7.224,0.018850000000000002,0.0031215686274509804,0.003037037037037037,0.003,0.0033142857142857145,0.0049740259740259736
2022-08-14 08:59:48.639734731 +0000 UTC m=+25440.871536085,1660467588,0.003,0.019600000000000003,0.0175,0.0041111111111111105,0.003,14.090933333333332,0.6207999999999999,0.003,0.003,0.2125,0.003,5.88,0.018125,0.003211576846307385,0.003,0.003,0.003361111111111111,0.004915343915343916
2022-08-14 09:00:48.741058644 +0000 UTC m=+25500.972859998,1660467648,0.003,0.019600000000000003,0.01888888888888889,0.004714285714285714,0.0031538461538461538,15.809733333333334,0.7550666666666668,0.003,0.003,0.205,0.003,8.064,0.019905660377358494,0.0031702970297029704,0.003017543859649123,0.0035454545454545456,0.003157894736842105,0.006428571428571428
2022-08-14 09:01:48.637507924 +0000 UTC m=+25560.869309289,1660467708,0.003,0.019600000000000003,0.018534482758620692,0.06944444444444445,0.003,12.205333333333334,0.6462,0.003,0.00625,0.2125,0.003,6.972,0.01966346153846154,0.0030739130434782607,0.0030833333333333333,0.003,0.0030547945205479455,0.004598039215686274
2022-08-14 09:02:48.754789147 +0000 UTC m=+25620.986590501,1660467768,,0.019600000000000003,0.01857142857142857,,,0.8366666666666667,0.07233333333333333,0.003,,,,1.008,,0.003129032258064516,0.003,,0.003,0.005416666666666668
2022-08-14 09:03:48.826426101 +0000 UTC m=+25681.058227463,1660467828,0.003,0.019600000000000003,0.0175,,,1.0105333333333333,0.07926666666666667,0.003,0.0175,,,0.672,,0.003098360655737705,0.0032,0.003,0.003,0.0035
2022-08-14 09:04:48.621885752 +0000 UTC m=+25740.853687105,1660467888,,0.019600000000000003,0.0275,,,0.9885333333333333,0.0788,0.003,,,,0.84,26.666666666666664,0.0030714285714285717,0.003,,0.00325,0.0033448275862068963
2022-08-14 09:05:48.513057161 +0000 UTC m=+25800.744858514,1660467948,0.002818181818181818,0.019600000000000003,0.0184,0.004857142857142858,0.003,15.855866666666667,0.49806666666666666,0.003,0.003,0.2125,0.003,7.224,0.019899999999999998,0.003127303182579565,0.003017857142857143,0.003444444444444444,0.0032528735632183906,0.0048453038674033146
2022-08-14 09:06:48.541885957 +0000 UTC m=+25860.773687339,1660468008,0.00325,0.019600000000000003,0.01880434782608696,0.004200000000000001,0.003,13.866666666666665,0.602,0.0030689655172413794,0.005,0.3125,0.003,6.72,0.025347222222222226,0.003248995983935743,0.0030508474576271187,0.003666666666666667,0.0034225352112676054,0.004300884955752212
2022-08-14 09:07:48.616280924 +0000 UTC m=+25920.848082278,1660468068,0.003,0.019600000000000003,0.01847826086956522,0.0175,0.003,12.691466666666667,0.6482,0.0030869565217391303,0.003,0.19,0.003,6.804,0.019293478260869565,0.0031434108527131784,0.003,0.003,0.0033013698630136984,0.012499999999999989
2022-08-14 09:08:48.74094428 +0000 UTC m=+25980.972745634,1660468128,0.003,0.019600000000000003,0.018289473684210526,0.0035,0.003,13.7432,0.6973333333333334,0.003,0.003,0.09166666666666666,0.003,7.308,0.020875,0.0031918367346938778,0.00304,0.003333333333333333,0.0033943661971830986,0.004595959595959597
2022-08-14 09:09:48.717997509 +0000 UTC m=+26040.949798869,1660468188,0.003,0.019600000000000003,0.01944444444444444,0.0047777777777777775,0.003,13.523200000000001,0.6578666666666667,0.003,0.004,0.21249999999999997,0.003,7.056,0.018942307692307692,0.0031996161228406914,0.0030408163265306124,0.003,0.0031750000000000003,0.027702702702702694
2022-08-14 09:10:48.626648308 +0000 UTC m=+26100.858449662,1660468248,0.003,0.019600000000000003,0.0173728813559322,0.0675,0.003,13.3032,0.5256000000000001,0.0030666666666666668,0.003,0.375,0.003,6.972,0.0195,0.003170542635658915,0.003019607843137255,0.003,0.0032133333333333332,0.02629310344827586
2022-08-14 09:11:48.459668271 +0000 UTC m=+26160.691469638,1660468308,0.0032222222222222222,0.019600000000000003,0.01930555555555556,0.004,0.003,15.836,0.7020666666666667,0.003,0.003,0.2,0.003333333333333333,7.728,0.019198113207547166,0.0032293762575452715,0.0030508474576271187,0.0032222222222222222,0.003382352941176471,0.004908629441624366
2022-08-14 09:12:48.609829131 +0000 UTC m=+26220.841630485,1660468368,0.002777777777777778,0.019600000000000003,0.01847826086956522,0.0038000000000000004,0.003,15.750133333333332,0.4550666666666667,0.003,0.004333333333333333,0.25,0.003,7.308,0.018705357142857145,0.00314497528830313,0.00301980198019802,0.003,0.003325581395348837,0.004057777777777778
2022-08-14 09:13:48.633134652 +0000 UTC m=+26280.864936004,1660468428,0.003,0.019600000000000003,0.01778301886792453,0.003888888888888889,0.003,13.538799999999998,0.7268666666666667,0.003,0.0032857142857142855,0.205,0.003,7.224,0.018699999999999998,0.0031965065502183405,0.003057692307692308,0.0034000000000000002,0.00346875,0.004473118279569892
2022-08-14 09:14:48.581869901 +0000 UTC m=+26340.813671265,1660468488,0.003,0.019600000000000003,0.018418367346938778,0.004,0.003,15.0724,0.5546666666666666,0.003,0.004,1.375,0.003,8.064,0.01975,0.0030740740740740746,0.003099009900990099,0.003333333333333333,0.003142857142857143,0.0035411764705882355
2022-08-14 09:15:48.552602812 +0000 UTC m=+26400.784404177,1660468548,0.003,0.019600000000000003,0.018333333333333337,0.0032857142857142855,0.003,15.162533333333332,0.5893333333333334,0.0029333333333333334,0.003,0.8,0.003,7.392,0.01978260869565217,0.00314721723518851,0.0030754716981132076,0.0032857142857142855,0.003313253012048193,0.0038401826484018267
2022-08-14 09:16:48.627986338 +0000 UTC m=+26460.859787690,1660468608,0.003,0.019600000000000003,0.018169642857142856,0.007500000000000001,0.003,13.373466666666667,0.6215333333333333,0.002935483870967742,0.004,1.75,0.003,7.056,0.022708333333333337,0.00323091976516634,0.0030943396226415097,0.0031538461538461538,0.0033466666666666666,0.008749999999999997
2022-08-14 09:17:48.776207999 +0000 UTC m=+26521.008009352,1660468668,0.003,0.019600000000000003,0.017819148936170214,0.00425,0.003181818181818182,16.30506666666667,0.5476666666666666,0.003,0.003,0.5,0.003,7.644,0.018055555555555557,0.0031396825396825395,0.0031238938053097347,0.0035454545454545456,0.003318181818181818,0.008214285714285716
2022-08-14 09:18:48.654646491 +0000 UTC m=+26580.886447874,1660468728,0.003,0.019600000000000003,0.017363636363636362,0.0046,0.003,15.290266666666666,0.7467333333333334,0.003,0.003,0.375,0.003,6.636,0.021730769230769234,0.0032386363636363632,0.0030350877192982456,0.003909090909090909,0.0033376623376623377,0.005444444444444445
2022-08-14 09:19:48.697400012 +0000 UTC m=+26640.929201371,1660468788,0.003,0.019600000000000003,0.018,0.0375,0.003,15.046133333333334,0.6272000000000001,0.0029,0.003,0.2,0.003,8.064,0.02102040816326531,0.003281904761904762,0.003054054054054054,0.003181818181818182,0.003459459459459459,0.0051219512195121945
2022-08-14 09:20:48.654389001 +0000 UTC m=+26700.886190354,1660468848,0.003,0.019600000000000003,0.01857142857142857,0.05625,0.003,11.952,0.6671333333333334,0.003,0.003,0.25,0.003,7.056,0.01855,0.003171428571428571,0.003,0.0032222222222222222,0.0032121212121212117,0.02896341463414633
2022-08-14 09:21:48.562764546 +0000 UTC m=+26760.794565910,1660468908,0.003,0.019600000000000003,0.018035714285714283,0.05,0.003,13.703466666666667,0.6407999999999999,0.003,0.004,0.25,0.003,7.308,0.0175,0.0031167315175097275,0.003,0.0035,0.0031250000000000006,0.004507389162561577
2022-08-14 09:22:48.676400243 +0000 UTC m=+26820.908201605,1660468968,0.003,0.019600000000000003,0.019342105263157897,0.05714285714285714,0.003,14.432266666666667,0.7482000000000001,0.0030000000000000005,0.0036666666666666666,0.19375,0.003,7.728,0.0184,0.0032093023255813954,0.003034782608695652,0.003,0.003368421052631579,0.014
2022-08-14 09:23:48.529114499 +0000 UTC m=+26880.760915857,1660469028,0.002818181818181818,0.019600000000000003,0.018017241379310343,0.004142857142857143,0.003,14.784266666666666,0.6526666666666666,0.003,0.003,0.175,0.003,7.896,0.01868421052631579,0.0031385767790262174,0.003017699115044248,0.003363636363636364,0.0032564102564102563,0.0049425287356321835
2022-08-14 09:24:48.580361475 +0000 UTC m=+26940.812162837,1660469088,0.003,0.019600000000000003,0.018509615384615388,0.053125,0.003,15.195866666666667,0.6676666666666666,0.003,0.004,0.375,0.003,7.476,0.020372340425531918,0.00322887323943662,0.0030350877192982456,0.00325,0.00335,0.007800000000000002
2022-08-14 09:25:48.606972126 +0000 UTC m=+27000.838773478,1660469148,0.003,0.019600000000000003,0.01762295081967213,0.005,0.003,14.548666666666666,0.6182000000000001,0.003,0.003,0.1,0.003,7.644,0.01892857142857143,0.0031860465116279072,0.003,0.003,0.0031818181818181815,0.004539267015706807
2022-08-14 09:26:48.565466005 +0000 UTC m=+27060.797267372,1660469208,0.003,0.019600000000000003,0.01830357142857143,0.0038571428571428567,0.0032222222222222222,15.156133333333333,0.6768666666666667,0.003,0.003,0.2,0.003,7.98,0.0178125,0.0031463414634146343,0.003072072072072072,0.0038000000000000004,0.0031882352941176467,0.004222222222222222
2022-08-14 09:27:48.497386128 +0000 UTC m=+27120.729187481,1660469268,0.09285714285714286,0.019600000000000003,0.018008474576271187,0.004846153846153846,0.003,16.676933333333334,0.6162000000000001,0.08750000000000001,0.0032857142857142855,0.25,0.003,7.896,0.017875,0.0031535893155258767,0.0030943396226415097,0.003173913043478261,0.0032444444444444443,0.0047971014492753615
2022-08-14 09:28:48.660890006 +0000 UTC m=+27180.892691359,1660469328,0.1,0.019600000000000003,0.018045454545454545,0.01,0.003,12.823466666666667,0.5547333333333333,0.06249999999999999,0.003,0.375,0.003,6.972,0.019204545454545453,0.003209821428571428,0.003022222222222222,0.003,0.0032686567164179102,0.0044736842105263155
2022-08-14 09:29:48.537633558 +0000 UTC m=+27240.769434912,1660469388,0.09,0.019600000000000003,0.01962264150943396,0.0175,0.003,14.552933333333332,0.5760666666666667,0.023125,0.003,0.6875,0.003,7.644,0.018152173913043478,0.003140035906642729,0.003018348623853211,0.003,0.0032093023255813954,0.0042636815920398
2022-08-14 09:30:48.699986592 +0000 UTC m=+27300.931787946,1660469448,0.175,0.019600000000000003,0.016973684210526314,0.004142857142857143,0.003,12.783733333333334,0.4904,0.1355263157894737,0.004,0.625,0.003,6.132,0.0205,0.003188524590163935,0.003057692307692308,0.004,0.0034285714285714284,0.004787709497206704
2022-08-14 09:31:48.664282419 +0000 UTC m=+27360.896083773,1660469508,0.0034000000000000002,0.019600000000000003,0.01802325581395349,0.00875,0.003,12.414,0.503,0.005,0.003,0.5833333333333333,0.003,6.636,0.021666666666666664,0.0031859410430839,0.003,0.003,0.0031764705882352945,0.004680851063829788
2022-08-14 09:32:48.842189847 +0000 UTC m=+27421.073991203,1660469568,0.0028823529411764704,0.019600000000000003,0.017254098360655737,0.0056250000000000015,0.003181818181818182,15.341333333333335,0.6121333333333333,0.003,0.00325,0.2,0.003,7.644,0.019183673469387756,0.0032469135802469136,0.003070175438596491,0.0034,0.0033529411764705885,0.0078125
2022-08-14 09:33:48.624198631 +0000 UTC m=+27480.855999985,1660469628,0.003,0.019600000000000003,0.01875,0.0033529411764705885,0.003,16.77133333333333,0.6132000000000001,0.002916666666666667,0.003,0.2125,0.003,7.896,0.01761904761904762,0.0032481481481481484,0.003033898305084746,0.003,0.0031904761904761906,0.004330275229357798
2022-08-14 09:34:48.685251798 +0000 UTC m=+27540.917053150,1660469688,0.003,0.019600000000000003,0.0175,0.004090909090909091,0.0032222222222222222,14.586266666666667,0.6572666666666667,0.003,0.0035,0.2,0.003,7.728,0.01944444444444444,0.003125714285714286,0.003037037037037037,0.003,0.003282051282051282,0.00443
2022-08-14 09:35:48.644625848 +0000 UTC m=+27600.876427200,1660469748,0.003,0.019600000000000003,0.017366071428571432,0.005,0.003,14.2648,0.5952000000000001,0.003,0.003,0.25,0.003,7.392,0.01810483870967742,0.0030877513711151734,0.003057692307692308,0.0032857142857142855,0.0033733333333333337,0.004279187817258883
2022-08-14 09:36:48.530034793 +0000 UTC m=+27660.761836147,1660469808,0.003,0.019592163134746102,0.019339622641509437,0.003833333333333333,0.003,15.3236,0.6162000000000001,0.003076923076923077,0.003,0.175,0.003,8.568,0.01896739130434783,0.003162878787878788,0.003036036036036036,0.0032,0.0033466666666666666,0.00434
